sku,sku_prefix_3,backorder_probability,risk_level,planner_priority,alert_status,actual_backorder,actual_backorder_label,predicted_backorder,predicted_backorder_label,prediction_outcome,correct_prediction,detected_backorder,missed_backorder,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,potential_issue,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop
2855092,285,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
3140818,314,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
1364351,136,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
1661276,166,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
1377334,137,0.28,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,22.0,3.0,0.0,28.0,84.0,112.0,13.0,30.0,61.0,98.0,3.0,0.0,0.89,0.9,0.0,0,0,0,0,1,0
1432524,143,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
1421912,142,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
1576075,157,0.34,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,10.0,13.0,0.0,0.0,0.7,0.7,0.0,0,0,0,0,1,0
2255404,225,0.23,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,13.0,12.0,12.0,32.0,54.0,88.0,13.0,49.0,81.0,127.0,2.0,0.0,0.66,0.8,0.0,0,0,0,0,1,0
3412082,341,0.36,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1.0,12.0,0.0,6.0,6.0,6.0,3.0,5.0,10.0,12.0,0.0,0.0,0.46,0.4,0.0,0,0,0,0,1,0
2314401,231,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
1605815,160,0.24,Elevated,Monitor,No Alert,1,Backorder,0,No Backorder,False Negative,0,0,1,2.0,8.0,1.0,10.0,15.0,20.0,3.0,9.0,20.0,27.0,0.0,0.0,0.82,0.78,0.0,0,0,0,0,1,0
1152914,115,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
1785871,178,0.27,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,18.0,27.0,36.0,1.0,11.0,17.0,26.0,1.0,0.0,0.75,0.85,0.0,0,0,0,1,1,0
1202941,120,0.24,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,9.0,2.0,0.0,6.0,12.0,12.0,9.0,14.0,18.0,24.0,0.0,0.0,0.89,0.95,0.0,0,0,0,0,1,0
2865656,286,0.2,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,9.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,9.0,9.0,0.0,0.0,0.78,0.75,0.0,0,1,0,0,1,0
2872038,287,0.26,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,2.0,8.0,0.0,34.0,50.0,66.0,1.0,18.0,32.0,54.0,0.0,0.0,0.99,0.98,0.0,0,0,0,0,1,0
2288726,228,0.33,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,4.0,8.0,0.0,12.0,36.0,48.0,8.0,26.0,48.0,65.0,17.0,0.0,0.79,0.87,0.0,0,0,0,0,1,0
1710088,171,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
3284157,328,0.24,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,5.0,8.0,0.0,32.0,32.0,32.0,5.0,15.0,19.0,24.0,3.0,0.0,0.7,0.71,0.0,0,0,0,1,1,0
1756695,175,0.36,Elevated,Monitor,No Alert,1,Backorder,0,No Backorder,False Negative,0,0,1,1.0,8.0,1.0,24.0,36.0,48.0,4.0,16.0,24.0,35.0,2.0,12.0,0.5,0.35,0.0,0,0,0,0,1,0
1164503,116,0.22,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1.0,12.0,0.0,6.0,10.0,18.0,0.0,1.0,4.0,5.0,0.0,0.0,0.75,0.7,0.0,0,0,0,0,1,0
3154693,315,0.36,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,7.0,8.0,5.0,14.0,22.0,30.0,5.0,12.0,19.0,28.0,1.0,0.0,0.87,0.9,0.0,0,0,0,0,1,0
3448128,344,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
2042892,204,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
2965539,296,0.22,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,-738.0,2.0,3242.0,13608.0,20412.0,27216.0,5843.0,10946.0,18726.0,29497.0,2165.0,0.0,0.2,0.46,0.0,0,0,0,0,1,0
1808155,180,0.21,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,2.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02,0.1,0.0,0,1,0,0,1,0
3258803,325,0.27,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,3.0,8.0,0.0,20.0,20.0,20.0,13.0,18.0,23.0,26.0,0.0,0.0,0.84,0.86,0.0,0,0,0,0,1,0
2802077,280,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
2876164,287,0.25,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,5.0,8.0,0.0,59.0,89.0,131.0,20.0,38.0,78.0,95.0,0.0,0.0,0.99,0.99,0.0,0,0,0,0,1,0
2229656,222,0.2812909514500626,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.78,0.0,0,0,0,0,1,0
1505386,150,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
3152770,315,0.29,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,2.0,8.0,0.0,7.0,12.0,17.0,3.0,9.0,23.0,29.0,0.0,0.0,0.98,0.99,0.0,0,0,0,0,1,0
3462014,346,0.3996498117816831,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
2144472,214,0.24,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,-6.0,9.0,0.0,277.0,277.0,277.0,6.0,36.0,38.0,184.0,7.0,0.0,0.94,0.79,6.0,0,1,0,0,1,0
1960943,196,0.32,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1.0,4.0,4.0,44.0,65.0,92.0,16.0,44.0,73.0,76.0,0.0,6.0,0.96,0.85,0.0,0,0,0,0,1,0
3321653,332,0.2,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,3.0,9.0,0.0,6.0,11.0,16.0,3.0,10.0,19.0,23.0,3.0,0.0,0.96,0.97,0.0,0,0,0,0,1,0
3224508,322,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
2261743,226,0.28,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,2.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.69,0.0,0,0,0,1,1,0
2051357,205,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
3039448,303,0.21,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,5.0,8.0,0.0,6.0,11.0,17.0,6.0,11.0,18.0,27.0,14.0,0.0,0.62,0.58,0.0,0,0,0,0,1,0
3118642,311,0.2366666666666666,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,2.0,0.0,6.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.93,0.0,0,0,0,0,1,0
3455142,345,0.29,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,52.0,12.0,0.0,2000.0,2100.0,2800.0,114.0,518.0,1260.0,1968.0,255.0,0.0,0.98,0.96,12.0,0,0,0,0,1,0
1402837,140,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
3199608,319,0.26,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,-28.0,2.0,0.0,109.0,109.0,109.0,80.0,80.0,80.0,80.0,0.0,0.0,0.91,0.91,28.0,0,1,0,1,1,0
1684506,168,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
3516640,351,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
2271486,227,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
2071389,207,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
2277674,227,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
3452342,345,0.22,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,2.0,9.0,1.0,31.0,46.0,58.0,4.0,9.0,12.0,15.0,2.0,0.0,0.94,0.83,0.0,0,1,0,0,1,0
3231691,323,0.2,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,3.0,8.0,0.0,6.0,6.0,9.0,2.0,11.0,16.0,20.0,1.0,0.0,0.89,0.9,0.0,0,0,0,0,1,0
1562007,156,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
1165423,116,0.3,Elevated,Monitor,No Alert,1,Backorder,0,No Backorder,False Negative,0,0,1,3.0,8.0,0.0,6.0,18.0,27.0,4.0,8.0,15.0,23.0,2.0,0.0,0.76,0.81,0.0,0,0,0,0,1,0
3226368,322,0.21,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,3.0,8.0,0.0,9.0,16.0,23.0,3.0,9.0,16.0,22.0,0.0,0.0,0.97,0.97,0.0,0,0,0,0,1,0
2304187,230,0.21,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,7.0,8.0,0.0,12.0,26.0,36.0,8.0,16.0,26.0,39.0,2.0,0.0,0.98,0.97,0.0,0,0,0,0,1,0
1785528,178,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
2934417,293,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
1700175,170,0.27,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,7.0,8.0,0.0,20.0,35.0,55.0,5.0,19.0,38.0,58.0,6.0,0.0,0.69,0.57,0.0,0,0,0,0,1,0
2008676,200,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
1146915,114,0.29,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,2.0,8.0,0.0,8.0,8.0,11.0,2.0,8.0,15.0,30.0,1.0,0.0,0.97,0.97,0.0,0,0,0,0,1,0
1588534,158,0.23,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,6.0,9.0,0.0,28.0,28.0,56.0,5.0,17.0,34.0,47.0,0.0,0.0,0.95,0.89,0.0,0,0,0,0,1,0
3257589,325,0.33,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,2.0,0.0,553.0,907.0,907.0,0.0,0.0,0.0,0.0,34.0,0.0,0.41,0.46,0.0,0,0,0,0,1,0
1441138,144,0.26,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1.0,2.0,0.0,14.0,26.0,26.0,6.0,19.0,29.0,37.0,1.0,0.0,0.93,0.85,0.0,0,0,0,0,1,0
3106789,310,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
1753871,175,0.25,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,2.0,2.0,4.0,8.0,8.0,8.0,10.0,23.0,24.0,24.0,0.0,0.0,0.87,0.75,0.0,0,1,0,0,1,0
1700830,170,0.27,Elevated,Monitor,No Alert,1,Backorder,0,No Backorder,False Negative,0,0,1,0.0,8.0,0.0,25.0,25.0,25.0,0.0,6.0,20.0,28.0,13.0,0.0,0.95,0.96,1.0,0,0,0,0,1,0
1288893,128,0.3748333333333333,Elevated,Monitor,No Alert,1,Backorder,0,No Backorder,False Negative,0,0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.56,0.0,0,1,0,0,1,0
2849629,284,0.3,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,-2.0,2.0,0.0,26.0,26.0,26.0,4.0,11.0,27.0,32.0,3.0,0.0,0.0,0.0,2.0,0,0,0,0,1,0
3511446,351,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
1497307,149,0.21,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1.0,4.0,0.0,16.0,32.0,40.0,7.0,14.0,23.0,41.0,0.0,0.0,0.86,0.91,0.0,0,0,0,0,1,0
1345141,134,0.21,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,2.0,0.0,17.0,27.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.68,0.0,0,1,0,0,1,0
3472962,347,0.35,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,2.0,0.0,13.0,25.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.86,0.0,0,0,0,0,1,0
1851491,185,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
3323001,332,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
1192171,119,0.21,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,80.0,8.0,822.0,760.0,1125.0,1455.0,190.0,576.0,958.0,1161.0,67.0,25.0,0.85,0.83,50.0,0,0,0,1,1,0
1507285,150,0.37,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,2.0,0.0,17.0,17.0,17.0,0.0,1.0,3.0,3.0,31.0,0.0,0.93,0.92,0.0,0,0,0,0,1,0
3224369,322,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
1498185,149,0.27,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1.0,2.0,0.0,2.0,4.0,6.0,2.0,2.0,5.0,5.0,1.0,0.0,0.99,0.98,0.0,0,0,0,0,1,0
1556985,155,0.3,Elevated,Monitor,No Alert,1,Backorder,0,No Backorder,False Negative,0,0,1,27.0,8.0,0.0,168.0,259.0,296.0,13.0,116.0,180.0,244.0,31.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
2275659,227,0.2908333333333333,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1.0,8.0,0.0,2.0,4.0,6.0,0.0,2.0,4.0,4.0,0.0,0.0,0.54,0.65,0.0,0,0,0,0,1,0
2311585,231,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
3080262,308,0.2,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,7.0,9.0,0.0,0.0,4.0,5.0,3.0,13.0,32.0,43.0,8.0,0.0,0.99,0.99,0.0,0,0,0,0,1,0
3284215,328,0.37,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1.0,13.0,0.0,24.0,41.0,61.0,5.0,20.0,29.0,37.0,0.0,0.0,0.99,0.99,0.0,0,0,0,0,1,0
2216642,221,0.2848571428571428,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,10.0,10.0,10.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0,0.07,0.0,0,0,0,0,1,0
1992780,199,0.22,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,2.0,4.0,0.0,7.0,15.0,23.0,2.0,8.0,15.0,18.0,0.0,0.0,0.87,0.9,0.0,0,0,0,0,1,0
1514170,151,0.29,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,5.0,7.0,10.0,2.0,4.0,9.0,9.0,0.0,0.0,0.83,0.85,0.0,0,0,0,0,1,0
1339816,133,0.23,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,4.0,2.0,0.0,18.0,33.0,51.0,5.0,16.0,55.0,67.0,1.0,0.0,0.94,0.88,0.0,0,0,0,0,1,0
1727324,172,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
1319476,131,0.27,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,8.0,8.0,24.0,120.0,216.0,264.0,30.0,90.0,183.0,278.0,17.0,0.0,0.95,0.93,2.0,0,0,0,0,1,0
3028476,302,0.25,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,2.0,12.0,0.0,27.0,45.0,59.0,5.0,14.0,27.0,44.0,9.0,0.0,0.99,0.99,0.0,0,0,0,0,1,0
1396483,139,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
3385945,338,0.34,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,-60.0,8.0,1.0,654.0,959.0,1263.0,71.0,323.0,650.0,1096.0,68.0,0.0,0.22,0.13,103.0,0,0,0,0,1,0
3010936,301,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
1571355,157,0.2,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,9.0,0.0,3.0,4.0,5.0,1.0,6.0,9.0,10.0,1.0,0.0,0.99,0.98,0.0,0,0,0,1,1,0
3516406,351,0.2547811907443893,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,2.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.81,0.0,0,0,0,1,1,0
2156070,215,0.26,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,8.0,9.0,0.0,44.0,65.0,83.0,2.0,20.0,48.0,87.0,20.0,0.0,0.87,0.82,0.0,0,0,0,0,1,0
3483848,348,0.205,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,6.0,0.0,0.0,0.94,0.8,0.0,0,0,0,0,1,0
3396700,339,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
2877413,287,0.31,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,18.0,39.0,57.0,3.0,12.0,27.0,33.0,7.0,0.0,0.98,0.97,0.0,0,0,0,0,1,0
1565406,156,0.26,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,31.0,2.0,0.0,118.0,216.0,314.0,31.0,67.0,109.0,124.0,7.0,20.0,0.82,0.82,0.0,0,1,0,0,1,0
2921766,292,0.3,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,2.0,0.0,12.0,24.0,24.0,3.0,5.0,7.0,11.0,0.0,0.0,0.98,0.98,0.0,0,0,0,0,1,0
2295443,229,0.24,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,-1.0,8.0,12.0,58.0,94.0,118.0,12.0,38.0,63.0,92.0,44.0,0.0,0.69,0.69,1.0,0,0,0,0,1,0
3404571,340,0.24,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,8.0,2.0,0.0,20.0,60.0,80.0,9.0,26.0,49.0,68.0,0.0,0.0,0.96,0.96,0.0,0,0,0,0,1,0
1430232,143,0.2,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,2.0,2.0,0.0,6.0,12.0,18.0,3.0,5.0,14.0,22.0,0.0,0.0,0.84,0.89,0.0,0,0,0,0,1,0
1830555,183,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
3459628,345,0.21,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1.0,4.0,2.0,6.0,7.0,7.0,4.0,6.0,8.0,8.0,0.0,0.0,0.7,0.66,0.0,0,1,0,0,1,0
2802583,280,0.27,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,33.0,4.0,4.0,193.0,268.0,313.0,28.0,98.0,160.0,216.0,24.0,15.0,0.73,0.78,0.0,0,0,0,0,1,0
